ID,pred
19570,0.11675836
19571,0.11675836
19572,0.11675836
19573,0.11675836
19574,0.11675836
19575,0.11675836
19576,0.11675836
19577,0.11675836
19578,0.11675838
19579,0.11675836
19580,0.11675838
19581,0.11675836
19582,0.11675836
19583,0.11675836
19584,0.11675836
19585,0.11675836
19586,0.11675836
19587,0.11675836
19588,0.11675838
19589,0.11675836
19590,0.11675836
19591,0.11675836
19592,0.11675836
19593,0.11675836
19594,0.11675836
19595,0.11675836
19596,0.11675836
19597,0.11675836
19598,0.11675836
19599,0.11675836
19600,0.11675836
19601,0.11675838
19602,0.11675836
19603,0.11675836
19604,0.11675836
19605,0.11675836
19606,0.11675836
19607,0.11675838
19608,0.11675836
19609,0.11675836
19610,0.11675836
19611,0.11675836
19612,0.11675836
19613,0.11675836
19614,0.11675836
19615,0.11675836
19616,0.11675836
19617,0.11675836
19618,0.11675836
19619,0.11675836
19620,0.11675836
19621,0.11675836
19622,0.11675836
19623,0.11675836
19624,0.11675836
19625,0.11675836
19626,0.11675836
19627,0.11675836
19628,0.11675836
19629,0.11675836
19630,0.11675836
19631,0.11675836
19632,0.11675836
19633,0.11675836
19634,0.11675836
19635,0.11675836
19636,0.11675836
19637,0.11675836
19638,0.11675836
19639,0.11675836
19640,0.11675838
19641,0.11675836
19642,0.11675836
19643,0.11675836
19644,0.11675836
19645,0.11675836
19646,0.11675836
19647,0.11675836
19648,0.11675836
19649,0.11675836
19650,0.11675836
19651,0.11675836
19652,0.11675836
19653,0.11675838
19654,0.11675836
19655,0.11675836
19656,0.11675836
19657,0.11675836
19658,0.11675836
19659,0.11675836
19660,0.11675838
19661,0.11675836
19662,0.11675836
19663,0.11675836
19664,0.11675838
19665,0.11675836
19666,0.11675836
19667,0.11675836
19668,0.11675838
19669,0.11675836
19670,0.11675836
19671,0.11675836
19672,0.11675836
19673,0.11675836
19674,0.11675836
19675,0.11675836
19676,0.11675836
19677,0.11675836
19678,0.11675836
19679,0.11675836
19680,0.11675836
19681,0.11675836
19682,0.11675836
19683,0.11675836
19684,0.11675836
19685,0.11675836
19686,0.11675836
19687,0.11675836
19688,0.11675836
19689,0.11675836
19690,0.11675836
19691,0.11675836
19692,0.11675836
19693,0.11675836
19694,0.11675836
19695,0.11675836
19696,0.11675836
19697,0.11675836
19698,0.11675836
19699,0.11675836
19700,0.11675836
19701,0.11675836
19702,0.11675836
19703,0.11675836
19704,0.11675836
19705,0.11675836
19706,0.11675836
19707,0.11675836
19708,0.11675836
19709,0.11675836
19710,0.11675836
19711,0.11675836
19712,0.11675836
19713,0.11675836
19714,0.11675836
19715,0.11675836
19716,0.11675836
19717,0.11675836
19718,0.11675836
19719,0.11675836
19720,0.11675836
19721,0.11675836
19722,0.11675836
19723,0.11675836
19724,0.11675836
19725,0.11675836
19726,0.11675836
19727,0.11675836
19728,0.11675836
19729,0.11675836
19730,0.11675836
19731,0.11675836
19732,0.11675836
19733,0.11675836
19734,0.11675838
19735,0.11675836
19736,0.11675836
19737,0.11675836
19738,0.11675836
19739,0.11675836
19740,0.11675836
19741,0.11675836
19742,0.11675836
19743,0.11675836
19744,0.11675836
19745,0.11675836
19746,0.11675836
19747,0.11675836
19748,0.11675836
19749,0.11675836
19750,0.11675836
19751,0.11675836
19752,0.11675836
19753,0.11675836
19754,0.11675836
19755,0.11675836
19756,0.11675836
19757,0.11675836
19758,0.11675836
19759,0.11675836
19760,0.11675836
19761,0.11675836
19762,0.11675836
19763,0.11675838
19764,0.11675836
19765,0.11675836
19766,0.11675836
19767,0.11675836
19768,0.11675836
19769,0.11675836
19770,0.11675836
19771,0.11675836
19772,0.11675836
19773,0.11675836
19774,0.11675836
19775,0.11675836
19776,0.11675838
19777,0.11675836
19778,0.11675836
19779,0.11675836
19780,0.11675836
19781,0.11675836
19782,0.11675836
19783,0.11675836
19784,0.11675836
19785,0.11675836
19786,0.11675836
19787,0.11675836
19788,0.11675836
19789,0.11675836
19790,0.11675836
19791,0.11675836
19792,0.11675836
19793,0.11675836
19794,0.11675836
19795,0.11675836
19796,0.11675836
19797,0.11675836
19798,0.11675836
19799,0.11675836
19800,0.11675836
19801,0.11675836
19802,0.11675836
19803,0.11675836
19804,0.11675838
19805,0.11675836
19806,0.11675836
19807,0.11675836
19808,0.11675838
19809,0.11675836
19810,0.11675836
19811,0.11675836
19812,0.11675836
19813,0.11675836
19814,0.11675836
19815,0.11675836
19816,0.11675836
19817,0.11675838
19818,0.11675836
19819,0.11675836
19820,0.11675836
19821,0.11675836
19822,0.11675836
19823,0.11675836
19824,0.11675836
19825,0.11675836
19826,0.11675836
19827,0.11675836
19828,0.11675836
19829,0.11675836
19830,0.11675836
19831,0.11675836
19832,0.11675836
19833,0.11675836
19834,0.11675838
19835,0.11675836
19836,0.11675836
19837,0.11675836
19838,0.11675836
19839,0.11675836
19840,0.11675836
19841,0.11675836
19842,0.11675836
19843,0.11675836
19844,0.11675836
19845,0.11675836
19846,0.11675836
19847,0.11675836
19848,0.11675836
19849,0.11675836
19850,0.11675836
19851,0.11675836
19852,0.11675836
19853,0.11675836
19854,0.11675836
19855,0.11675836
19856,0.11675838
19857,0.11675836
19858,0.11675836
19859,0.11675836
19860,0.11675836
19861,0.11675836
19862,0.11675836
19863,0.11675836
19864,0.11675836
19865,0.11675836
19866,0.11675836
19867,0.11675836
19868,0.11675836
19869,0.11675836
19870,0.11675836
19871,0.11675836
19872,0.11675836
19873,0.11675836
19874,0.11675836
19875,0.11675836
19876,0.11675836
19877,0.11675836
19878,0.11675836
19879,0.11675836
19880,0.11675836
19881,0.11675838
19882,0.11675836
19883,0.11675836
19884,0.11675836
19885,0.11675836
19886,0.11675836
19887,0.11675836
19888,0.11675836
19889,0.11675836
19890,0.11675836
19891,0.11675836
19892,0.11675836
19893,0.11675836
19894,0.11675836
19895,0.11675836
19896,0.11675836
19897,0.11675836
19898,0.11675836
19899,0.11675836
19900,0.11675836
19901,0.11675836
19902,0.11675836
19903,0.11675836
19904,0.11675836
19905,0.11675836
19906,0.11675836
19907,0.11675836
19908,0.11675836
19909,0.11675836
19910,0.11675836
19911,0.11675836
19912,0.11675836
19913,0.11675836
19914,0.11675836
19915,0.11675836
19916,0.11675838
19917,0.11675836
19918,0.11675836
19919,0.11675836
19920,0.11675836
19921,0.11675836
19922,0.11675836
19923,0.11675838
19924,0.11675836
19925,0.11675836
19926,0.11675836
19927,0.11675836
19928,0.11675836
19929,0.11675836
19930,0.11675836
19931,0.11675838
19932,0.11675836
19933,0.11675836
19934,0.11675836
19935,0.11675836
19936,0.11675836
19937,0.11675836
19938,0.11675838
19939,0.11675836
19940,0.11675836
19941,0.11675836
19942,0.11675836
19943,0.11675836
19944,0.11675836
19945,0.11675836
19946,0.11675836
19947,0.11675836
19948,0.11675836
19949,0.11675836
19950,0.11675836
19951,0.11675838
19952,0.11675836
19953,0.11675836
19954,0.11675836
19955,0.11675836
19956,0.11675836
19957,0.11675836
19958,0.11675836
19959,0.11675836
19960,0.11675836
19961,0.11675836
19962,0.11675836
19963,0.11675836
19964,0.11675836
19965,0.11675836
19966,0.11675836
19967,0.11675836
19968,0.11675836
19969,0.11675836
19970,0.11675836
19971,0.11675836
19972,0.11675836
19973,0.11675836
19974,0.11675836
19975,0.11675836
19976,0.11675836
19977,0.11675836
19978,0.11675836
19979,0.11675836
19980,0.11675836
19981,0.11675836
19982,0.11675836
19983,0.11675836
19984,0.11675836
19985,0.11675836
19986,0.11675836
19987,0.11675836
19988,0.11675836
19989,0.11675836
19990,0.11675836
19991,0.11675836
19992,0.11675836
19993,0.11675836
19994,0.11675836
19995,0.11675836
19996,0.11675838
19997,0.11675836
19998,0.11675838
19999,0.11675836
20000,0.11675836
20001,0.11675836
20002,0.11675838
20003,0.11675836
20004,0.11675836
20005,0.11675836
20006,0.11675836
20007,0.11675836
20008,0.11675836
20009,0.11675836
20010,0.11675836
20011,0.11675838
20012,0.11675836
20013,0.11675838
20014,0.11675836
20015,0.11675836
20016,0.11675836
20017,0.11675836
20018,0.11675838
20019,0.11675836
20020,0.11675836
20021,0.11675836
20022,0.11675836
20023,0.11675836
20024,0.11675836
20025,0.11675836
20026,0.11675836
20027,0.11675836
20028,0.11675836
20029,0.11675836
20030,0.11675836
20031,0.11675836
20032,0.11675836
20033,0.11675836
20034,0.11675836
20035,0.11675836
20036,0.11675836
20037,0.11675836
20038,0.11675836
20039,0.11675836
20040,0.11675836
20041,0.11675836
20042,0.11675836
20043,0.11675836
20044,0.11675836
20045,0.11675836
20046,0.11675836
20047,0.11675838
20048,0.11675836
20049,0.11675836
20050,0.11675836
20051,0.11675836
20052,0.11675836
20053,0.11675836
20054,0.11675836
20055,0.11675836
20056,0.11675836
20057,0.11675836
20058,0.11675836
20059,0.11675836
20060,0.11675836
20061,0.11675838
20062,0.11675836
20063,0.11675836
20064,0.11675836
20065,0.11675838
20066,0.11675836
20067,0.11675836
20068,0.11675836
20069,0.11675836
20070,0.11675836
20071,0.11675836
20072,0.11675836
20073,0.11675836
20074,0.11675836
20075,0.11675836
20076,0.11675836
20077,0.11675836
20078,0.11675836
20079,0.11675836
20080,0.11675836
20081,0.11675836
20082,0.11675836
20083,0.11675836
20084,0.11675836
20085,0.11675836
20086,0.11675836
20087,0.11675836
20088,0.11675838
20089,0.11675836
20090,0.11675836
20091,0.11675836
20092,0.11675838
20093,0.11675836
20094,0.11675836
20095,0.11675836
20096,0.11675836
20097,0.11675836
20098,0.11675836
20099,0.11675836
20100,0.11675836
20101,0.11675836
20102,0.11675836
20103,0.11675836
20104,0.11675836
20105,0.11675836
20106,0.11675836
20107,0.11675836
20108,0.11675836
20109,0.11675836
20110,0.11675836
20111,0.11675838
20112,0.11675838
20113,0.11675836
20114,0.11675836
20115,0.11675836
20116,0.11675836
20117,0.11675836
20118,0.11675836
20119,0.11675836
20120,0.11675836
20121,0.11675836
20122,0.11675836
20123,0.11675836
20124,0.11675836
20125,0.11675836
20126,0.11675836
20127,0.11675836
20128,0.11675836
20129,0.11675836
20130,0.11675836
20131,0.11675836
20132,0.11675836
20133,0.11675836
20134,0.11675836
20135,0.11675836
20136,0.11675836
20137,0.11675836
20138,0.11675836
20139,0.11675836
20140,0.11675836
20141,0.11675836
20142,0.11675836
20143,0.11675836
20144,0.11675836
20145,0.11675836
20146,0.11675836
20147,0.11675836
20148,0.11675836
20149,0.11675836
20150,0.11675836
20151,0.11675836
20152,0.11675836
20153,0.11675836
20154,0.11675836
20155,0.11675836
20156,0.11675836
20157,0.11675836
20158,0.11675836
20159,0.11675836
20160,0.11675838
20161,0.11675836
20162,0.11675836
20163,0.11675836
20164,0.11675836
20165,0.11675836
20166,0.11675836
20167,0.11675836
20168,0.11675836
20169,0.11675836
20170,0.11675836
20171,0.11675836
20172,0.11675836
20173,0.11675836
20174,0.11675836
20175,0.11675836
20176,0.11675836
20177,0.11675836
20178,0.11675836
20179,0.11675836
20180,0.11675836
20181,0.11675836
20182,0.11675836
20183,0.11675836
20184,0.11675836
20185,0.11675836
20186,0.11675836
20187,0.11675836
20188,0.11675836
20189,0.11675836
20190,0.11675836
20191,0.11675836
20192,0.11675836
20193,0.11675836
20194,0.11675836
20195,0.11675836
20196,0.11675836
20197,0.11675836
20198,0.11675836
20199,0.11675836
20200,0.11675836
20201,0.11675836
20202,0.11675836
20203,0.11675836
20204,0.11675838
20205,0.11675836
20206,0.11675836
20207,0.11675836
20208,0.11675836
20209,0.11675838
20210,0.11675836
20211,0.11675836
20212,0.11675836
20213,0.11675836
20214,0.11675836
20215,0.11675836
20216,0.11675836
20217,0.11675836
20218,0.11675836
20219,0.11675836
20220,0.11675836
20221,0.11675836
20222,0.11675836
20223,0.11675838
20224,0.11675836
20225,0.11675836
20226,0.11675836
20227,0.11675838
20228,0.11675836
20229,0.11675836
20230,0.11675836
20231,0.11675836
20232,0.11675836
20233,0.11675836
20234,0.11675836
20235,0.11675836
20236,0.11675836
20237,0.11675836
20238,0.11675838
20239,0.11675836
20240,0.11675836
20241,0.11675836
20242,0.11675836
20243,0.11675836
20244,0.11675836
20245,0.11675836
20246,0.11675836
20247,0.11675836
20248,0.11675836
20249,0.11675836
20250,0.11675836
20251,0.11675836
20252,0.11675836
20253,0.11675836
20254,0.11675836
20255,0.11675836
20256,0.11675836
20257,0.11675836
20258,0.11675836
20259,0.11675836
20260,0.11675836
20261,0.11675836
20262,0.11675836
20263,0.11675836
20264,0.11675838
20265,0.11675836
20266,0.11675836
20267,0.11675836
20268,0.11675836
20269,0.11675836
20270,0.11675836
20271,0.11675836
20272,0.11675836
20273,0.11675836
20274,0.11675836
20275,0.11675836
20276,0.11675836
20277,0.11675836
20278,0.11675836
20279,0.11675836
20280,0.11675836
20281,0.11675836
20282,0.11675836
20283,0.11675836
20284,0.11675836
20285,0.11675836
20286,0.11675836
20287,0.11675836
20288,0.11675836
20289,0.11675838
20290,0.11675838
20291,0.11675836
20292,0.11675836
20293,0.11675836
20294,0.11675836
20295,0.11675836
20296,0.11675836
20297,0.11675836
20298,0.11675836
20299,0.11675836
20300,0.11675838
20301,0.11675836
20302,0.11675836
20303,0.11675836
20304,0.11675836
20305,0.11675836
20306,0.11675836
20307,0.11675838
20308,0.11675836
20309,0.11675836
20310,0.11675836
20311,0.11675836
20312,0.11675836
20313,0.11675838
20314,0.11675836
20315,0.11675836
20316,0.11675836
20317,0.11675836
20318,0.11675836
20319,0.11675836
20320,0.11675836
20321,0.11675836
20322,0.11675836
20323,0.11675836
20324,0.11675836
20325,0.11675836
20326,0.11675836
20327,0.11675836
20328,0.11675836
20329,0.11675836
20330,0.11675836
20331,0.11675836
20332,0.11675836
20333,0.11675836
20334,0.11675836
20335,0.11675836
20336,0.11675838
20337,0.11675836
20338,0.11675836
20339,0.11675836
20340,0.11675836
20341,0.11675836
20342,0.11675836
20343,0.11675836
20344,0.11675836
20345,0.11675836
20346,0.11675838
20347,0.11675836
20348,0.11675836
20349,0.11675836
20350,0.11675836
20351,0.11675836
20352,0.11675836
20353,0.11675836
20354,0.11675836
20355,0.11675836
20356,0.11675836
20357,0.11675836
20358,0.11675836
20359,0.11675836
20360,0.11675836
20361,0.11675836
20362,0.11675836
20363,0.11675836
20364,0.11675836
20365,0.11675836
20366,0.11675836
20367,0.11675836
20368,0.11675836
20369,0.11675836
20370,0.11675836
20371,0.11675836
20372,0.11675836
20373,0.11675836
20374,0.11675836
20375,0.11675836
20376,0.11675836
20377,0.11675836
20378,0.11675836
20379,0.11675836
20380,0.11675836
20381,0.11675836
20382,0.11675836
20383,0.11675836
20384,0.11675836
20385,0.11675836
20386,0.11675836
20387,0.11675836
20388,0.11675836
20389,0.11675836
20390,0.11675836
20391,0.11675836
20392,0.11675836
20393,0.11675836
20394,0.11675836
20395,0.11675836
20396,0.11675836
20397,0.11675836
20398,0.11675836
20399,0.11675836
20400,0.11675836
20401,0.11675836
20402,0.11675836
20403,0.11675836
20404,0.11675838
20405,0.11675838
20406,0.11675836
20407,0.11675836
20408,0.11675836
20409,0.11675836
20410,0.11675836
20411,0.11675836
20412,0.11675836
20413,0.11675836
20414,0.11675836
20415,0.11675836
20416,0.11675836
20417,0.11675836
20418,0.11675836
20419,0.11675836
20420,0.11675836
20421,0.11675836
20422,0.11675836
20423,0.11675836
20424,0.11675836
20425,0.11675836
20426,0.11675836
20427,0.11675836
20428,0.11675836
20429,0.11675836
20430,0.11675836
20431,0.11675836
20432,0.11675836
20433,0.11675836
20434,0.11675836
20435,0.11675838
20436,0.11675836
20437,0.11675836
20438,0.11675836
20439,0.11675836
20440,0.11675836
20441,0.11675836
20442,0.11675836
20443,0.11675836
20444,0.11675836
20445,0.11675836
20446,0.11675838
20447,0.11675836
20448,0.11675836
20449,0.11675836
20450,0.11675836
20451,0.11675836
20452,0.11675836
20453,0.11675836
20454,0.11675836
20455,0.11675836
20456,0.11675838
20457,0.11675836
20458,0.11675836
20459,0.11675836
20460,0.11675836
20461,0.11675836
20462,0.11675836
20463,0.11675836
20464,0.11675838
20465,0.11675836
20466,0.11675836
20467,0.11675836
20468,0.11675836
20469,0.11675836
20470,0.11675836
20471,0.11675836
20472,0.11675836
20473,0.11675836
20474,0.11675836
20475,0.11675836
20476,0.11675836
20477,0.11675836
20478,0.11675836
20479,0.11675836
20480,0.11675836
20481,0.11675836
20482,0.11675836
20483,0.11675836
20484,0.11675838
20485,0.11675836
20486,0.11675836
20487,0.11675836
20488,0.11675836
20489,0.11675836
20490,0.11675836
20491,0.11675836
20492,0.11675836
20493,0.11675836
20494,0.11675836
20495,0.11675836
20496,0.11675836
20497,0.11675836
20498,0.11675836
20499,0.11675836
20500,0.11675836
20501,0.11675836
20502,0.11675836
20503,0.11675836
20504,0.11675836
20505,0.11675836
20506,0.11675836
20507,0.11675836
20508,0.11675836
20509,0.11675836
20510,0.11675836
20511,0.11675836
20512,0.11675836
20513,0.11675836
20514,0.11675836
20515,0.11675836
20516,0.11675836
20517,0.11675836
20518,0.11675838
20519,0.11675836
20520,0.11675836
20521,0.11675836
20522,0.11675836
20523,0.11675836
20524,0.11675836
20525,0.11675836
20526,0.11675836
20527,0.11675836
20528,0.11675836
20529,0.11675836
20530,0.11675836
20531,0.11675836
20532,0.11675836
20533,0.11675836
20534,0.11675836
20535,0.11675836
20536,0.11675836
20537,0.11675836
20538,0.11675836
20539,0.11675836
20540,0.11675836
20541,0.11675836
20542,0.11675836
20543,0.11675836
20544,0.11675836
20545,0.11675836
20546,0.11675836
20547,0.11675836
20548,0.11675836
20549,0.11675836
20550,0.11675836
20551,0.11675836
20552,0.11675836
20553,0.11675836
20554,0.11675836
20555,0.11675836
20556,0.11675836
20557,0.11675836
20558,0.11675836
20559,0.11675836
20560,0.11675838
20561,0.11675836
20562,0.11675836
20563,0.11675836
20564,0.11675836
20565,0.11675836
20566,0.11675836
20567,0.11675836
20568,0.11675836
20569,0.11675836
20570,0.11675836
20571,0.11675836
20572,0.11675836
20573,0.11675836
20574,0.11675836
20575,0.11675836
20576,0.11675836
20577,0.11675836
20578,0.11675836
20579,0.11675836
20580,0.11675836
20581,0.11675836
20582,0.11675836
20583,0.11675836
20584,0.11675836
20585,0.11675836
20586,0.11675836
20587,0.11675836
20588,0.11675836
20589,0.11675836
20590,0.11675836
20591,0.11675836
20592,0.11675836
20593,0.11675838
20594,0.11675836
20595,0.11675836
20596,0.11675836
20597,0.11675836
20598,0.11675836
20599,0.11675836
20600,0.11675836
20601,0.11675836
20602,0.11675836
20603,0.11675836
20604,0.11675836
20605,0.11675836
20606,0.11675836
20607,0.11675836
20608,0.11675836
20609,0.11675836
20610,0.11675836
20611,0.11675836
20612,0.11675836
20613,0.11675836
20614,0.11675836
20615,0.11675836
20616,0.11675836
20617,0.11675836
20618,0.11675836
20619,0.11675836
20620,0.11675836
20621,0.11675836
20622,0.11675836
20623,0.11675836
20624,0.11675836
20625,0.11675836
20626,0.11675838
20627,0.11675836
20628,0.11675836
20629,0.11675836
20630,0.11675836
20631,0.11675836
20632,0.11675836
20633,0.11675836
20634,0.11675836
20635,0.11675836
20636,0.11675836
20637,0.11675836
20638,0.11675838
20639,0.11675836
20640,0.11675836
20641,0.11675836
20642,0.11675836
20643,0.11675836
20644,0.11675836
20645,0.11675836
20646,0.11675836
20647,0.11675836
20648,0.11675836
20649,0.11675836
20650,0.11675836
20651,0.11675836
20652,0.11675836
20653,0.11675836
20654,0.11675836
20655,0.11675836
20656,0.11675836
20657,0.11675838
20658,0.11675836
20659,0.11675836
20660,0.11675836
20661,0.11675836
20662,0.11675836
20663,0.11675836
20664,0.11675836
20665,0.11675836
20666,0.11675836
20667,0.11675836
20668,0.11675836
20669,0.11675836
20670,0.11675836
20671,0.11675836
20672,0.11675836
20673,0.11675836
20674,0.11675836
20675,0.11675836
20676,0.11675836
20677,0.11675836
20678,0.11675838
20679,0.11675836
20680,0.11675836
20681,0.11675836
20682,0.11675836
20683,0.11675836
20684,0.11675836
20685,0.11675836
20686,0.11675836
20687,0.11675836
20688,0.11675836
20689,0.11675836
20690,0.11675836
20691,0.11675836
20692,0.11675836
20693,0.11675836
20694,0.11675836
20695,0.11675836
20696,0.11675836
20697,0.11675836
20698,0.11675836
20699,0.11675836
20700,0.11675838
20701,0.11675836
20702,0.11675836
20703,0.11675836
20704,0.11675836
20705,0.11675836
20706,0.11675836
20707,0.11675836
20708,0.11675836
20709,0.11675836
20710,0.11675836
20711,0.11675836
20712,0.11675836
20713,0.11675836
20714,0.11675836
20715,0.11675836
20716,0.11675836
20717,0.11675836
20718,0.11675836
20719,0.11675836
20720,0.11675836
20721,0.11675836
20722,0.11675836
20723,0.11675838
20724,0.11675836
20725,0.11675836
20726,0.11675836
20727,0.11675836
20728,0.11675836
20729,0.11675836
20730,0.11675836
20731,0.11675836
20732,0.11675836
20733,0.11675836
20734,0.11675836
20735,0.11675836
20736,0.11675836
20737,0.11675836
20738,0.11675836
20739,0.11675836
20740,0.11675836
20741,0.11675836
20742,0.11675838
20743,0.11675838
20744,0.11675836
20745,0.11675836
20746,0.11675836
20747,0.11675836
20748,0.11675836
20749,0.11675836
20750,0.11675836
20751,0.11675836
20752,0.11675836
20753,0.11675836
20754,0.11675836
20755,0.11675836
20756,0.11675836
20757,0.11675836
20758,0.11675836
20759,0.11675836
20760,0.11675836
20761,0.11675836
20762,0.11675836
20763,0.11675838
20764,0.11675836
20765,0.11675836
20766,0.11675836
20767,0.11675836
20768,0.11675836
20769,0.11675836
20770,0.11675836
20771,0.11675836
20772,0.11675838
20773,0.11675836
20774,0.11675836
20775,0.11675836
20776,0.11675836
20777,0.11675836
20778,0.11675836
20779,0.11675836
20780,0.11675836
20781,0.11675838
20782,0.11675836
20783,0.11675836
20784,0.11675836
20785,0.11675836
20786,0.11675836
20787,0.11675836
20788,0.11675836
20789,0.11675836
20790,0.11675836
20791,0.11675836
20792,0.11675836
20793,0.11675836
20794,0.11675836
20795,0.11675836
20796,0.11675836
20797,0.11675836
20798,0.11675836
20799,0.11675836
20800,0.11675836
20801,0.11675836
20802,0.11675836
20803,0.11675836
20804,0.11675836
20805,0.11675836
20806,0.11675836
20807,0.11675836
20808,0.11675836
20809,0.11675836
20810,0.11675836
20811,0.11675836
20812,0.11675836
20813,0.11675836
20814,0.11675836
20815,0.11675836
20816,0.11675838
20817,0.11675836
20818,0.11675836
20819,0.11675836
20820,0.11675836
20821,0.11675836
20822,0.11675836
20823,0.11675836
20824,0.11675836
20825,0.11675836
20826,0.11675836
20827,0.11675836
20828,0.11675836
20829,0.11675836
20830,0.11675836
20831,0.11675836
20832,0.11675838
20833,0.11675836
20834,0.11675836
20835,0.11675836
20836,0.11675836
20837,0.11675836
20838,0.11675838
20839,0.11675836
20840,0.11675838
20841,0.11675836
20842,0.11675838
20843,0.11675836
20844,0.11675836
20845,0.11675836
20846,0.11675836
20847,0.11675838
20848,0.11675836
20849,0.11675836
20850,0.11675836
20851,0.11675838
20852,0.11675836
20853,0.11675836
20854,0.11675836
20855,0.11675836
20856,0.11675836
20857,0.11675836
20858,0.11675836
20859,0.11675838
20860,0.11675836
20861,0.11675836
20862,0.11675836
20863,0.11675836
20864,0.11675836
20865,0.11675836
20866,0.11675836
20867,0.11675836
20868,0.11675836
20869,0.11675836
20870,0.11675836
20871,0.11675836
20872,0.11675836
20873,0.11675836
20874,0.11675836
20875,0.11675836
20876,0.11675836
20877,0.11675836
20878,0.11675836
20879,0.11675836
20880,0.11675838
20881,0.11675836
20882,0.11675836
20883,0.11675836
20884,0.11675836
20885,0.11675836
20886,0.11675836
20887,0.11675836
20888,0.11675836
20889,0.11675836
20890,0.11675838
20891,0.11675836
20892,0.11675836
20893,0.11675836
20894,0.11675836
20895,0.11675836
20896,0.11675836
20897,0.11675836
20898,0.11675836
20899,0.11675836
20900,0.11675836
20901,0.11675836
20902,0.11675836
20903,0.11675838
20904,0.11675836
20905,0.11675836
20906,0.11675836
20907,0.11675836
20908,0.11675836
20909,0.11675836
20910,0.11675836
20911,0.11675836
20912,0.11675836
20913,0.11675836
20914,0.11675836
20915,0.11675836
20916,0.11675836
20917,0.11675836
20918,0.11675836
20919,0.11675836
20920,0.11675836
20921,0.11675836
20922,0.11675836
20923,0.11675836
20924,0.11675836
20925,0.11675836
20926,0.11675836
20927,0.11675836
20928,0.11675836
20929,0.11675836
20930,0.11675836
20931,0.11675836
20932,0.11675836
20933,0.11675836
20934,0.11675836
20935,0.11675836
20936,0.11675836
20937,0.11675836
20938,0.11675836
20939,0.11675836
20940,0.11675836
20941,0.11675836
20942,0.11675836
20943,0.11675836
20944,0.11675836
20945,0.11675836
20946,0.11675836
20947,0.11675836
20948,0.11675836
20949,0.11675836
20950,0.11675836
20951,0.11675836
20952,0.11675836
20953,0.11675836
20954,0.11675836
20955,0.11675836
20956,0.11675836
20957,0.11675836
20958,0.11675836
20959,0.11675836
20960,0.11675836
20961,0.11675836
20962,0.11675836
20963,0.11675836
20964,0.11675838
20965,0.11675836
20966,0.11675836
20967,0.11675836
20968,0.11675836
20969,0.11675836
20970,0.11675836
20971,0.11675836
20972,0.11675836
20973,0.11675836
20974,0.11675836
20975,0.11675838
20976,0.11675836
20977,0.11675836
20978,0.11675838
20979,0.11675838
20980,0.11675836
20981,0.11675836
20982,0.11675836
20983,0.11675836
20984,0.11675836
20985,0.11675836
20986,0.11675836
20987,0.11675836
20988,0.11675836
20989,0.11675836
20990,0.11675836
20991,0.11675836
20992,0.11675836
20993,0.11675836
20994,0.11675836
20995,0.11675836
20996,0.11675836
20997,0.11675836
20998,0.11675836
20999,0.11675836
21000,0.11675836
21001,0.11675836
21002,0.11675836
21003,0.11675836
21004,0.11675836
21005,0.11675836
21006,0.11675836
21007,0.11675838
21008,0.11675836
21009,0.11675836
21010,0.11675836
21011,0.11675836
21012,0.11675836
21013,0.11675836
21014,0.11675836
21015,0.11675836
21016,0.11675836
21017,0.11675836
21018,0.11675836
21019,0.11675836
21020,0.11675836
21021,0.11675836
21022,0.11675836
21023,0.11675836
21024,0.11675836
21025,0.11675836
21026,0.11675836
21027,0.11675836
21028,0.11675836
21029,0.11675836
21030,0.11675836
21031,0.11675838
21032,0.11675836
21033,0.11675836
21034,0.11675836
21035,0.11675836
21036,0.11675836
21037,0.11675838
21038,0.11675836
21039,0.11675838
21040,0.11675836
21041,0.11675836
21042,0.11675836
21043,0.11675836
21044,0.11675836
21045,0.11675836
21046,0.11675836
21047,0.11675836
21048,0.11675836
21049,0.11675836
21050,0.11675838
21051,0.11675836
21052,0.11675836
21053,0.11675836
21054,0.11675836
21055,0.11675836
21056,0.11675836
21057,0.11675836
21058,0.11675836
21059,0.11675836
21060,0.11675838
21061,0.11675836
21062,0.11675836
21063,0.11675836
21064,0.11675836
21065,0.11675836
21066,0.11675836
21067,0.11675836
21068,0.11675836
21069,0.11675836
21070,0.11675836
21071,0.11675836
21072,0.11675836
21073,0.11675836
21074,0.11675836
21075,0.11675836
21076,0.11675836
21077,0.11675836
21078,0.11675836
21079,0.11675836
21080,0.11675838
21081,0.11675836
21082,0.11675836
21083,0.11675836
21084,0.11675836
21085,0.11675836
21086,0.11675836
21087,0.11675836
21088,0.11675836
21089,0.11675836
21090,0.11675836
21091,0.11675836
21092,0.11675836
21093,0.11675836
21094,0.11675836
21095,0.11675836
21096,0.11675836
21097,0.11675836
21098,0.11675836
21099,0.11675838
21100,0.11675836
21101,0.11675836
21102,0.11675836
21103,0.11675836
21104,0.11675836
21105,0.11675836
21106,0.11675836
21107,0.11675836
21108,0.11675836
21109,0.11675836
21110,0.11675836
21111,0.11675838
21112,0.11675836
21113,0.11675836
21114,0.11675836
21115,0.11675836
21116,0.11675836
21117,0.11675836
21118,0.11675836
21119,0.11675836
21120,0.11675836
21121,0.11675836
21122,0.11675836
21123,0.11675836
